"id","question_id","option_id","student_id","content","project_id","table_id","year","del_flag","create_by","create_time","update_by","update_time","remark"
2016	,310074	,31007403	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2017	,310076	,31007604	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2018	,310078	,31007803	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2019	,310079	,31007905	,210103111020401	,"5",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2020	,310087	,31000053	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2021	,310088	,31008802	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2022	,310089	,31000062	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2023	,310089001	,31008900102	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2024	,310089002	,31008900203	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2025	,310091	,31009105	,210103111020401	,"5",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2026	,310093	,31009303	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2027	,310103	,31010303	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2028	,310104	,31010403	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2029	,310106	,31010606	,210103111020401	,"6",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2030	,310109	,31010901	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2031	,310111	,31011101	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2032	,310113	,31011303	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2033	,310141	,31014103	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2034	,310144	,31014403	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2035	,310145	,31014503	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2036	,310146	,31014604	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2037	,310147	,31014703	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2038	,310155	,31015504	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2039	,310157	,31015701	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2040	,310158	,31015804	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2041	,310159	,31015901	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2042	,310162	,31016201	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2043	,310164	,31016402	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2044	,310011	,31001102	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2045	,310012	,31001202	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2046	,310013	,31001304	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2047	,310014	,31001405	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2048	,310015	,31001503	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2049	,31001501	,3100150103	,210103111020401	,"3",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2050	,310017	,31001704	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2051	,31001806	,3100180604	,210103111020401	,"4",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2052	,310020	,31002002	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2053	,310041	,31004102	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2054	,310174	,31000432	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2055	,310176	,31000434	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2056	,310177	,31000437	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2057	,310178	,31000439	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2058	,310179	,31000441	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2059	,310180	,31000443	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2060	,31018002	,3101800202	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2061	,31018301	,3101830102	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2062	,31018302	,3101830202	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2063	,31018303	,3101830302	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2064	,31018304	,3101830401	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2065	,31018305	,3101830502	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2066	,31018306	,3101830602	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2067	,31018308	,3101830802	,210103111020401	,"2",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2068	,31018314	,3101831401	,210103111020401	,"1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2069	,310045	,,210103111020401	,"22/10/2025",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2070	,310185	,,210103111020401	,"8.1",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2071	,31018309	,,210103111020401	,"",5	,6	,"2025","0","","2025-10-22 16:54:44","",,
2072	,500036	,,210103111020401	,"210103111020401",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2073	,500037	,,210103111020401	,"21",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2074	,500038	,,210103111020401	,"2101",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2075	,500039	,,210103111020401	,"210103",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2076	,500040	,50004001	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2077	,500041	,,210103111020401	,"11",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2078	,500002	,50000201	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2079	,500003	,50000301	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2080	,500004	,50000402	,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2081	,500005	,50000501	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2082	,500006	,50000601	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2083	,500007	,50000701	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2084	,500008	,50000802	,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2085	,500009	,50000901	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2086	,500010	,50001001	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2087	,500011	,50001101	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2088	,500016	,50001605	,210103111020401	,"5",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2089	,500017	,50001701	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2090	,500018	,50001804	,210103111020401	,"4",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2091	,500019	,50001902	,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2092	,500020	,50002003	,210103111020401	,"3",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2093	,500021	,50002103	,210103111020401	,"3",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2094	,500022	,50002204	,210103111020401	,"4",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2095	,500023	,50002304	,210103111020401	,"4",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2096	,500024	,50002401	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2097	,500025	,50002502	,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2098	,500026	,50002601	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2099	,500027	,50002701	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2100	,500028	,50002802	,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2101	,500029	,50002901	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2102	,500030	,50003001	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2103	,500031	,50003101	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2104	,500032	,50003201	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2105	,500033	,50003302	,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2106	,500034	,50003401	,210103111020401	,"1",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2107	,500035	,50003502	,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2108	,500042	,,210103111020401	,"22/10/2025",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2109	,500013	,,210103111020401	,"0",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2110	,500014	,,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
2111	,500012	,,210103111020401	,"2",5	,11	,"2025","0","","2025-10-22 16:54:44","",,
482	,310000	,,210103111020402	,"210103111020402",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
483	,310001	,,210103111020402	,"21",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
484	,310002	,,210103111020402	,"2101",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
485	,310042	,,210103111020402	,"210103",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
486	,310043	,31000355	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
487	,310044	,,210103111020402	,"11",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
488	,310047	,,210103111020402	,"02",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
489	,310048	,,210103111020402	,"0402",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
490	,310049	,31000011	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
491	,310051	,31000014	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
492	,310053	,,210103111020402	,"9",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
493	,310057	,,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
494	,31015901	,,210103111020402	,"30",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
495	,31001801	,,210103111020402	,"21",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
496	,31001804	,,210103111020402	,"6",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
497	,31001808	,,210103111020402	,"5",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
498	,31001811	,,210103111020402	,"5",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
499	,31001814	,,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
500	,31001817	,,210103111020402	,"0",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
501	,31001802	,,210103111020402	,"00",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
502	,31001805	,,210103111020402	,"40",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
503	,31001809	,,210103111020402	,"0",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
504	,31001812	,,210103111020402	,"0",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
505	,31001815	,,210103111020402	,"0",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
506	,31001818	,,210103111020402	,"0",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
507	,310050	,31000013	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
508	,310059	,31000230	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
509	,310060	,31000353	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
510	,310061	,31000351	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
511	,310062	,31000348	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
512	,310063	,31000346	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
513	,310064	,31000344	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
514	,310065	,31000342	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
515	,310067	,31000028	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
516	,310069	,31000030	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
517	,310072	,31007202	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
518	,310073	,31007302	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
519	,310074	,31007403	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
520	,310076	,31007603	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
521	,310078	,31007803	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
522	,310079	,31007905	,210103111020402	,"5",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
523	,310087	,31000056	,210103111020402	,"6",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
524	,310088	,31008802	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
525	,310089	,31000063	,210103111020402	,"5",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
526	,310089001	,31008900103	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
527	,310089002	,31008900203	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
528	,310091	,31009103	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
529	,310093	,31009302	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
530	,310103	,31010302	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
531	,310104	,31010403	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
532	,310106	,31010603	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
533	,310109	,31010906	,210103111020402	,"6",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
534	,310111	,31011104	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
535	,310113	,31011303	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
536	,310141	,31014104	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
537	,310144	,31014404	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
538	,310145	,31014504	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
539	,310146	,31014604	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
540	,310147	,31014704	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
541	,310155	,31015502	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
542	,310157	,31015701	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
543	,310158	,31015802	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
544	,310159	,31015901	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
545	,310162	,31016201	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
546	,310164	,31016401	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
547	,310011	,31001103	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
548	,310012	,31001201	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
549	,310013	,31001301	,210103111020402	,"5",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
550	,310014	,31001405	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
551	,310015	,31001504	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
552	,31001501	,3100150103	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
553	,310017	,31001704	,210103111020402	,"4",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
554	,31001806	,3100180601	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
555	,310020	,31002001	,210103111020402	,"1",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
556	,310041	,31004103	,210103111020402	,"3",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
557	,310174	,31000433	,210103111020402	,"2",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
558	,310045	,,210103111020402	,"22/10/2025",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
559	,310185	,,210103111020402	,"7.6",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
560	,31018309	,,210103111020402	,"",5	,6	,"2025","0","","2025-10-22 16:44:36","",,
561	,500036	,,210103111020402	,"210103111020402",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
562	,500037	,,210103111020402	,"21",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
563	,500038	,,210103111020402	,"2101",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
564	,500039	,,210103111020402	,"210103",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
565	,500040	,50004001	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
566	,500041	,,210103111020402	,"11",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
567	,500002	,50000201	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
568	,500003	,50000301	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
569	,500004	,50000401	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
570	,500005	,50000501	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
571	,500006	,50000601	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
572	,500007	,50000701	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
573	,500008	,50000801	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
574	,500009	,50000901	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
575	,500010	,50001001	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
576	,500011	,50001101	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
577	,500016	,50001602	,210103111020402	,"2",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
578	,500017	,50001701	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
579	,500018	,50001804	,210103111020402	,"4",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
580	,500019	,50001902	,210103111020402	,"2",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
581	,500020	,50002001	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
582	,500021	,50002103	,210103111020402	,"3",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
583	,500022	,50002204	,210103111020402	,"4",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
584	,500023	,50002304	,210103111020402	,"4",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
585	,500024	,50002401	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
586	,500025	,50002502	,210103111020402	,"2",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
587	,500026	,50002601	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
588	,500027	,50002701	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
589	,500028	,50002801	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
590	,500029	,50002901	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
591	,500030	,50003001	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
592	,500031	,50003101	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
593	,500032	,50003201	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
594	,500033	,50003302	,210103111020402	,"2",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
595	,500034	,50003401	,210103111020402	,"1",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
596	,500035	,50003502	,210103111020402	,"2",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
597	,500042	,,210103111020402	,"22/10/2025",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
598	,500013	,,210103111020402	,"0",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
599	,500014	,,210103111020402	,"0",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
600	,500012	,,210103111020402	,"0",5	,11	,"2025","0","","2025-10-22 16:44:36","",,
31240	,310000	,,210103111020403	,"210103111020403",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31241	,310001	,,210103111020403	,"21",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31242	,310002	,,210103111020403	,"2101",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31243	,310042	,,210103111020403	,"210103",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31244	,310043	,31000355	,210103111020403	,"1",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31245	,310044	,,210103111020403	,"11",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31246	,310047	,,210103111020403	,"02",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31247	,310048	,,210103111020403	,"0403",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31248	,310049	,31000011	,210103111020403	,"2",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31249	,310051	,31000014	,210103111020403	,"1",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31250	,310053	,,210103111020403	,"9",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31251	,310057	,,210103111020403	,"4",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31252	,31015901	,,210103111020403	,"30",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31253	,31001801	,,210103111020403	,"20",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31254	,31001804	,,210103111020403	,"6",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31255	,31001808	,,210103111020403	,"10",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31256	,31001811	,,210103111020403	,"8",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31257	,31001814	,,210103111020403	,"6",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31258	,31001817	,,210103111020403	,"8",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
31259	,31001802	,,210103111020403	,"0",5	,6	,"2025","0","","2025-10-22 21:43:45","",,
