"id","question_id","option_id","student_id","content","project_id","table_id","year","del_flag","create_by","create_time","update_by","update_time","remark"
"11865","330027","33002701","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11866","330028","33002801","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11867","330029","33002901","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11868","330030","33003001","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11869","330032","33003202","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11870","330033","33003303","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11871","330034","33003403","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11872","330036","33003602","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11873","330038","33003802","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11874","330039","33003902","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11875","330047","33004703","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11876","330048","33004803","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11877","330221","33022104","210102117410111","4","2","8","2025","0","","28/8/2025 15:38:46","",,
"11878","330222","33022202","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11879","330134","33013403","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11880","330135","33013504","210102117410111","4","2","8","2025","0","","28/8/2025 15:38:46","",,
"11881","330136","33013605","210102117410111","5","2","8","2025","0","","28/8/2025 15:38:46","",,
"11882","330224","33022402","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11883","330231","33023102","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11884","330168","33016801","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11885","330169","33016904","210102117410111","4","2","8","2025","0","","28/8/2025 15:38:46","",,
"11886","330170","33017002","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11887","330171","33017101","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11888","330172","33017201","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11889","330173","33017301","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11890","330174","33017401","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11891","330175","33017501","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11892","330176","33017601","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11893","330179","33017902","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11894","330180","33018003","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11895","330181","33018103","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11896","330182","33018203","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11897","330183","33018302","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11898","330184","33018403","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11899","330185","33018502","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11900","330186","33018603","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11901","330187","33018703","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11902","330188","33018802","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11903","330189","33018903","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11904","330190","33019003","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11905","330191","33019103","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11906","330192","33019203","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11907","330193","33019303","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11908","330194","33019403","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11909","330195","33019503","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11910","330196","33019602","210102117410111","2","2","8","2025","0","","28/8/2025 15:38:46","",,
"11911","330197","33019703","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11912","330198","33019803","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11913","330200","33020003","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11914","330201","33020103","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11915","330202","33020203","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11916","330203","33020301","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11917","330204","33020403","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11918","330205","33020503","210102117410111","3","2","8","2025","0","","28/8/2025 15:38:46","",,
"11919","330206","33020601","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11920","330207","33020701","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11921","330214","33021401","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11922","330215","33021501","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11923","330216","33021601","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11924","330217","33021701","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11925","330218","33021801","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11926","330219","33021901","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11927","330220","33022001","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11928","330209","33020901","210102117410111","1","2","8","2025","0","","28/8/2025 15:38:46","",,
"11929","330007",,"210102117410111","28/08/2025","2","8","2025","0","","28/8/2025 15:38:46","",,
"11930","330211",,"210102117410111","18.1","2","8","2025","0","","28/8/2025 15:38:46","",,
