"id","question_id","option_id","student_id","content","project_id","table_id","year","del_flag","create_by","create_time","update_by","update_time","remark"
15034959	,320050	,32000013	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034960	,320059	,32000229	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034961	,320060	,32000353	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034962	,320061	,32000351	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034963	,320062	,32000348	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034964	,320063	,32000346	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034965	,320064	,32000344	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034966	,320065	,32000342	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034967	,320067	,32000028	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034968	,320069	,32000030	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034969	,320072	,32007203	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034970	,320073	,32007302	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034971	,320074	,32007402	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034972	,320076	,32007605	,210404108130101	,"5",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034973	,320078	,32007802	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034974	,320079	,32007905	,210404108130101	,"5",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034975	,320087	,32000056	,210404108130101	,"6",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034976	,320088	,32008802	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034977	,320089	,32000061	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034978	,320089001	,32008900101	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034979	,320089002	,32008900203	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034980	,320091	,32009103	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034981	,320093	,32009301	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034982	,320103	,32010302	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034983	,320104	,32010403	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034984	,320106	,32010602	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034985	,320109	,32010902	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034986	,320111	,32011101	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034987	,320113	,32011303	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034988	,320141	,32014102	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034989	,320144	,32014402	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034990	,320145	,32014502	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034991	,320146	,32014602	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034992	,320147	,32014702	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034993	,320155	,32015505	,210404108130101	,"5",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034994	,320157	,32015701	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034995	,320158	,32015805	,210404108130101	,"5",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034996	,320159	,32015902	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034997	,320162	,32016201	,210404108130101	,"4",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034998	,320164	,32016402	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15034999	,320011	,32001103	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035000	,320012	,32001201	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035001	,320013	,32001301	,210404108130101	,"5",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035002	,320014	,32001404	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035003	,320015	,32001502	,210404108130101	,"4",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035004	,32001501	,3200150105	,210404108130101	,"5",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035005	,320017	,32001703	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035006	,32001806	,3200180601	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035007	,320020	,32002004	,210404108130101	,"4",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035008	,320041	,32004103	,210404108130101	,"3",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035009	,320174	,32000433	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035010	,320223	,32022301	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035011	,320224	,32022401	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035012	,320227	,32022702	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035013	,320228	,32022801	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035014	,320229	,32022901	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035015	,320230	,32023004	,210404108130101	,"4",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035016	,320231	,32023101	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035017	,320232	,32023201	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035018	,320233	,32023301	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035019	,320234	,32023404	,210404108130101	,"4",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035020	,320235	,32023501	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035021	,320236	,32023601	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035022	,320237	,32023702	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035023	,320238	,32023804	,210404108130101	,"4",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035024	,320239	,32023902	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035025	,320240	,32024001	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035026	,320241	,32024101	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035027	,320242	,32024204	,210404108130101	,"4",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035028	,320243	,32024301	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035029	,320244	,32024401	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035030	,320245	,32024501	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035031	,320246	,32024601	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035032	,320248	,32024801	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035033	,320249	,32024901	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035034	,320250	,32025001	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035035	,320251	,32025101	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035036	,320252	,32025201	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035037	,320253	,32025301	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035038	,320254	,32025401	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035039	,320257	,32025702	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035040	,320258	,32025802	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035041	,320259	,32025902	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035042	,320260	,32026002	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035043	,320261	,32026102	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035044	,320262	,32026202	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035045	,320263	,32026302	,210404108130101	,"2",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035046	,320264	,32026401	,210404108130101	,"1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035047	,320045	,,210404108130101	,"24/10/2025",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035048	,320185	,,210404108130101	,"15.1",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15035049	,32018309	,,210404108130101	,"",2	,7	,"2025","0","","2025-10-24 19:14:34","",,
15116058	,320000	,,210404108130102	,"210404108130102",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116059	,320001	,,210404108130102	,"21",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116060	,320002	,,210404108130102	,"2104",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116061	,320042	,,210404108130102	,"210404",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116062	,320043	,32000355	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116063	,320044	,,210404108130102	,"08",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116064	,320047	,,210404108130102	,"13",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116065	,320048	,,210404108130102	,"0102",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116066	,320049	,32000010	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116067	,320051	,32000014	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116068	,320055	,32000362	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116069	,320056	,,210404108130102	,"13",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116070	,320057	,,210404108130102	,"5",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116071	,32011101	,,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116072	,32015901	,,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116073	,32001801	,,210404108130102	,"10",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116074	,32001804	,,210404108130102	,"6",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116075	,32001808	,,210404108130102	,"6",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116076	,32001811	,,210404108130102	,"6",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116077	,32001814	,,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116078	,32001817	,,210404108130102	,"5",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116079	,32001802	,,210404108130102	,"0",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116080	,32001805	,,210404108130102	,"30",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116081	,32001809	,,210404108130102	,"0",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116082	,32001812	,,210404108130102	,"0",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116083	,32001815	,,210404108130102	,"0",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116084	,32001818	,,210404108130102	,"0",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116085	,320050	,32000013	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116086	,320059	,32000230	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116087	,320060	,32000353	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116088	,320061	,32000351	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116089	,320062	,32000348	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116090	,320063	,32000346	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116091	,320064	,32000345	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116092	,320065	,32000342	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116093	,320067	,32000028	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116094	,320069	,32000030	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116095	,320072	,32007202	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116096	,320073	,32007303	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116097	,320074	,32007404	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116098	,320076	,32007605	,210404108130102	,"5",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116099	,320078	,32007804	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116100	,320079	,32007905	,210404108130102	,"5",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116101	,320087	,32000056	,210404108130102	,"6",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116102	,320088	,32008803	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116103	,320089	,32000062	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116104	,320089001	,32008900101	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116105	,320089002	,32008900201	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116106	,320091	,32009103	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116107	,320093	,32009301	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116108	,320103	,32010302	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116109	,320104	,32010403	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116110	,320106	,32010603	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116111	,320109	,32010903	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116112	,320111	,32011101	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116113	,320113	,32011303	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116114	,320141	,32014104	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116115	,320144	,32014404	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116116	,320145	,32014504	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116117	,320146	,32014602	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116118	,320147	,32014702	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116119	,320155	,32015502	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116120	,320157	,32015701	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116121	,320158	,32015803	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116122	,320159	,32015901	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116123	,320162	,32016202	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116124	,320164	,32016401	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116125	,320011	,32001102	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116126	,320012	,32001201	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116127	,320013	,32001301	,210404108130102	,"5",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116128	,320014	,32001405	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116129	,320015	,32001504	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116130	,32001501	,3200150103	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116131	,320017	,32001703	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116132	,32001806	,3200180603	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116133	,320020	,32002004	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116134	,320041	,32004103	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116135	,320174	,32000433	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116136	,320223	,32022301	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116137	,320224	,32022401	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116138	,320227	,32022701	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116139	,320228	,32022801	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116140	,320229	,32022903	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116141	,320230	,32023002	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116142	,320231	,32023101	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116143	,320232	,32023201	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116144	,320233	,32023301	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116145	,320234	,32023403	,210404108130102	,"3",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116146	,320235	,32023501	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116147	,320236	,32023601	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116148	,320237	,32023701	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116149	,320238	,32023804	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116150	,320239	,32023901	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116151	,320240	,32024001	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116152	,320241	,32024101	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116153	,320242	,32024204	,210404108130102	,"4",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116154	,320243	,32024301	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116155	,320244	,32024402	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116156	,320245	,32024501	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116157	,320246	,32024601	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116158	,320248	,32024801	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116159	,320249	,32024901	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116160	,320250	,32025001	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116161	,320251	,32025101	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116162	,320252	,32025201	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116163	,320253	,32025301	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116164	,320254	,32025401	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116165	,320257	,32025701	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116166	,320258	,32025801	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116167	,320259	,32025901	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116168	,320260	,32026002	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116169	,320261	,32026102	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116170	,320262	,32026202	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116171	,320263	,32026302	,210404108130102	,"2",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116172	,320264	,32026401	,210404108130102	,"1",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116173	,320045	,,210404108130102	,"24/10/2025",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116174	,320185	,,210404108130102	,"14.5",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15116175	,32018309	,,210404108130102	,"",2	,7	,"2025","0","","2025-10-24 19:44:56","",,
15070546	,320243	,32024301	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070547	,320244	,32024401	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070548	,320245	,32024501	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070549	,320246	,32024601	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070550	,320248	,32024801	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070551	,320249	,32024901	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070552	,320250	,32025001	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070553	,320251	,32025101	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070554	,320252	,32025201	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070555	,320253	,32025301	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070556	,320254	,32025401	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070557	,320257	,32025701	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070558	,320258	,32025801	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070559	,320259	,32025901	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070560	,320260	,32026002	,210404108130103	,"2",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070561	,320261	,32026102	,210404108130103	,"2",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070562	,320262	,32026202	,210404108130103	,"2",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070563	,320263	,32026302	,210404108130103	,"2",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070564	,320264	,32026402	,210404108130103	,"2",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070565	,320045	,,210404108130103	,"24/10/2025",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070566	,320185	,,210404108130103	,"14.3",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070435	,320000	,,210404108130103	,"210404108130103",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070436	,320001	,,210404108130103	,"21",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070437	,320002	,,210404108130103	,"2104",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070438	,320042	,,210404108130103	,"210404",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070439	,320043	,32000355	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070440	,320044	,,210404108130103	,"08",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070441	,320047	,,210404108130103	,"13",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070442	,320048	,,210404108130103	,"0103",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070443	,320049	,32000010	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
15070444	,320051	,32000014	,210404108130103	,"1",2	,7	,"2025","0","","2025-10-24 19:24:45","",,
